x,y
338820.97683525475,385888.00771053036
334600.9912927422,391130.0128095955
337415.9881334116,393475.9924803114
336264.9792681233,396597.99544390355
340704.01142861386,390721.9539894833
336667.96494952095,393071.02759449824
340368.0180399319,385410.9980939716
338486.01952185255,394701.0355692898
339284.9730868393,385835.9796807537
338753.0222368526,385666.01848432026
337021.9655000952,393001.9887663912
339961.9706274912,384708.02669721335
339569.0218898811,396811.94864591595
337416.96525568125,389542.9906147672
335987.9898776461,387046.98331878067
335065.99669569376,393191.99576940655
337829.96576440695,389448.9825784506
339911.9977348996,391538.958149415
334946.9646256593,390525.95101270534
343829.994020507,389936.0185747693
336828.97005483805,391527.0289054438
335550.0190995714,393806.0369189771
335592.0291681156,387233.04607182567
339655.99077948,388045.99566830584
342748.0142157997,386318.95945980033
342115.0303315089,390818.98249252595
334176.0058392021,396894.0140072712
339693.96962509677,390798.02367464604
337101.964508148,388366.94708261127
333210.99002202787,397916.00483959774
338815.9764191684,393987.97840116726
336080.98785942147,395601.94877718523
333870.0266757576,390595.9470640582
337017.02783777163,393274.9959992611
338433.9662213634,385723.00153086707
336253.0025321323,389687.0281021966
338753.0222368526,385666.01848432026
336651.01175664825,392991.02990742633
334733.9734390413,390576.95019970526
343564.0004796558,390753.97499337245
342650.0073019117,390973.02677561576
344130.00113405054,384551.9555167329
334966.9727352023,391899.96101674705
343939.0041129884,390527.99042165757
340624.98915490333,383798.9892468293
339113.97644875036,391655.9734204203
339932.98070152814,390960.99486705335
340541.00292699103,390172.0063231667
336243.00052162015,389017.9960184404
335766.023549329,394353.9925184892
337166.9877770501,390875.95121860737
340846.001633544,391662.0469763927
338349.99973548076,387167.9996025251
338927.0268133242,391606.97667380364
341046.98594067583,384292.9731467897
342104.01064506324,397846.0291085618
338823.96590006794,392416.9990819343
342642.02122063894,391103.971758545
338200.0097515754,396791.0465481447
338145.97678034427,388444.9983199793
340673.9909599911,395931.9513819629
340674.01567712345,388842.0431512896
336610.9728070455,391221.9525537176
338534.00338812516,393568.0381403008
344603.99560419173,382998.05454884784
343818.9686122668,385032.9515957558
340492.9949502814,391234.9809412812
334964.9878360995,390322.9713604873
339805.99168401794,391258.0212364847
339764.020660703,385039.9940476125
336488.99395869434,388802.94876065914
343027.98544260056,383699.98595618416
345348.0014655224,389353.03105389065
338111.9782394112,389375.96976047324
336915.0263348663,396296.9688495653
335617.9947383519,394436.0081249997
334011.986640699,385584.96800584113
344305.0073916807,384755.9575534055
340290.98616952513,385779.03254798765
337714.9998769064,389252.99328695395
339183.0003133459,397293.0179362991
341528.00386452343,390253.9567614254
334815.99271911767,394242.03586533223
333129.03007581853,396731.0142246765
336885.97726698464,396433.99512986466
338447.9787501844,387411.958132416
335576.02547824,393969.0259376357
337017.02783777163,393274.9959992611
338682.0229634982,397289.0347459885
334470.9647297392,390164.992146367
339621.00003762613,388259.9615353904
336728.01856327854,392517.99835592706
341801.98187677097,393284.0256637261
333243.00575959554,396262.95514000434
340872.9732024054,384720.95049042813
334323.9758592019,381685.02992382547
336660.99630601285,392466.042484855
333624.00578885665,397025.02353772236
334364.9706560992,390419.0411840517
337469.0133748183,390936.042664223
344067.97587875393,392535.01976354234
335026.00178442453,395963.0485383167
342264.020561196,390814.0474728407
339284.9730868393,385835.9796807537
335253.99953327625,390642.02444011124
344804.9810814759,389526.003202717
333711.98173378315,384434.9616547088
334011.986640699,385584.96800584113
335719.97193699976,395428.03402399464
338448.99068978505,389895.980332009
337714.9998769064,389252.99328695395
337049.9664873881,390339.97010128933
343803.9732578941,391239.01685078663
341614.00408579153,390817.0133345963
338830.02013507136,391100.9619316705
340532.98429712566,389506.9575453956
338759.0246253659,389847.00893133966
339611.9677062718,388521.9977360142
340493.0121196107,388738.9445651729
338994.9988363386,388384.03146094264
340451.0295551305,389726.9592509474
334787.9966568202,393444.9521140176
335313.0255660048,390713.9875046666
337428.9838440861,392283.02541034005
341368.9845464434,392294.98576573934
338684.9668034263,386008.04065332643
342264.020561196,390814.0474728407
337119.99740383954,392783.04390583734
337150.01403617795,392150.9751325421
339783.0105020373,391640.9602335027
342527.98692149064,391266.02252915053
336342.0082365545,386965.9976505233
339053.98961006675,391250.95408435876
334635.0260806736,381557.0088238625
340624.98915490333,383798.9892468293
338248.0292096046,388726.95305631345
334099.0046094634,389873.954576683
341401.0288141773,390883.9567258976
343332.00366550696,390256.0537791324
340373.0099043636,395173.00196069805
339279.97609809873,393289.02442256536
341499.02868876583,393668.9617603494
343694.02002528514,391450.948518036
335946.9852090079,394333.95749782136
337379.0011413306,393548.02752805385
339922.97714628826,395457.98124109773
336838.0282064768,388576.97097688087
341373.99373751256,391401.0111050034
339846.02031499543,397327.03306467476
340405.9646958645,392622.0132266282
338994.9874809106,389478.00652003207
334507.99464910256,391615.98776491155
339918.0274966501,389467.98727041075
334326.0091034185,396106.02427910955
336553.9972351687,390011.00480783475
340412.9754663976,392898.97922145115
339728.96662548813,386979.0255390655
339482.9937724786,391788.9890757706
341030.9832866169,385896.94820448593
338570.9944592959,397072.9474177353
338173.0062390175,393532.01902095455
340680.02002208994,384855.9878612568
337754.97112422285,392560.01159924065
334374.02553318377,390583.0378849888
336330.0159025541,388688.02869138855
339045.02921520604,384813.963270401
338374.9897183211,386346.97157072567
332974.01417979476,384053.9962474623
335121.0105303561,389976.0089969209
339023.99302228796,389515.0186643727
339023.99302228796,389515.0186643727
338230.0029539737,392446.96923556033
340395.98896441073,392267.9768619305
341755.0008078145,392323.0415703038
337498.9695692251,392111.97167427413
340909.99167912547,393676.9522922222
335560.0075836939,394695.05423291586
337672.00226513285,386842.9540591586
342178.9702177854,391672.05423800007
336604.9796279495,390396.9788166218
341461.96702065854,392622.9600580381
337403.0003968282,387090.9525281952
340044.0305398009,390391.01476086525
336035.9747178232,393230.9670159623
338993.979525001,387814.0256492082
339082.9800616633,392242.9732707722
338379.97734743124,386019.0041296866
343261.0185627847,392426.0204336286
338684.9668034263,386008.04065332643
342568.0112292091,392547.98481120885
339987.9742815505,390080.9575007572
341348.9937446638,384187.9786291632
336572.01165168546,389225.9899646854
337253.02152415557,393533.0067560856
337578.99165966286,394856.01417249144
338633.97831389745,385858.0455409938
337151.97152651404,387763.9925705601
341535.0162444168,392408.9819064791
337266.97436556214,389143.96621949365
343437.9683706236,395545.01438412635
336225.97274461656,391146.00884536403
339150.02724883734,386827.9790732775
336315.9952656694,396692.9993367355
343218.97488039953,384732.0070018287
341317.00347371,397393.9834800514
337990.0212302251,388949.9646648504
339174.01407115156,387546.00700218993
343170.02377106907,390553.9606883971
337038.0142113237,392609.9991948904
345454.9758526415,389552.9629588028
337229.02343276166,396493.9620176358
337584.9812020934,391189.9832201161
340184.9791077491,390080.0225131253
338867.0004187868,397771.98988426843
334889.0074498177,397168.9873403973
334905.00900104555,390075.99947483354
341477.99520144507,390220.9723380792
339672.0175633807,394033.9496766875
343738.02488380665,391423.05394067225
343697.9994059678,391696.01823638985
340867.0237930625,389987.0047705748
341495.992215883,390655.0207002123
339205.98235509277,394356.02901762695
341350.9880634007,390644.01933507633
341106.015183737,397824.9885519151
337519.96868628886,393908.00792945025
341068.9918574666,388080.9508766061
334121.98999050225,390140.0135790307
338950.9668152883,395479.0027936823
339846.02031499543,397327.03306467476
342314.985129544,391220.99212812143
338759.9737030752,397816.9935305353
344797.01093842206,385866.9576108355
334986.0084877607,392554.9643088329
344004.03050890565,384797.99887072056
341676.0035253509,390982.03521221346
340574.99024217995,391518.014094998
336637.01498247,393102.04088474996
343539.01183594775,388016.04601074866
341916.99118966673,388444.9984211379
335193.00833694194,393833.9477219038
334507.99464910256,391615.98776491155
336651.01175664825,392991.02990742633
338397.01942306233,389570.9770335808
341911.98778150504,386793.9952288808
343390.99275106436,392269.025663905
337123.9791411487,396209.95363112714
333387.00200136495,386323.96285150095
336137.9690403125,396732.0095984089
337979.9658271608,392815.97751655336
344580.98887010023,383399.9836588439
339670.0176341933,395007.0089095796
337584.9812020934,391189.9832201161
339670.0176341933,395007.0089095796
340373.0099043636,395173.00196069805
338075.0077212686,388603.03455245594
334260.96957563347,397707.99919140025
341931.00963112805,391377.00909226696
341728.0006294778,396935.0374086911
339372.9733274372,391300.04332597414
339054.00236315525,393021.9956180335
335641.0064167698,395891.98976500443
337203.97051632934,393632.0189817777
340261.9661052706,392801.9674743907
334547.0065571676,389729.9910611032
334100.9830467332,394111.9668527641
335209.00883313187,390108.994467806
336370.99199961376,396778.0471690608
337384.0252498369,391285.99090612266
337116.00165997073,388747.96355532616
333096.99882007216,386107.95518869243
333998.9938466044,391205.0175083601
336651.01175664825,392991.02990742633
337067.96476808575,397722.95742504974
334585.98054121557,394054.0500888204
336853.00194023404,391718.9797927725
338884.97877390427,384998.05405742064
335652.0119190134,394529.011379904
338314.96549071313,392347.05513953057
339217.97293940396,385073.9979148906
337004.9771295891,391441.00952522916
334659.97926757124,383481.0410405489
335550.0190995714,393806.0369189771
340819.01414243435,391459.9908135916
336901.0207111,388771.96281991614
336027.029274279,396537.008207178
339190.99295813125,388474.9758295941
336229.00064352434,394737.9473182134
344102.96750015335,392133.05050002446
341492.97173861286,392684.9969066475
336353.96455747366,395399.9838427936
343209.00380246295,385389.0302299122
338846.9952991076,393052.03885122226
336926.9849650121,390242.0217858368
335641.9866544226,392957.02494046383
341074.99142389,393599.00977680704
338492.97605285863,388741.01292600454
340093.0296735058,385645.0063701671
335492.0137120776,394892.0381493235
340352.98996498634,389931.0315617216
336868.02892249177,392391.9527257114
334486.99780728354,389506.9473257714
334276.97987649776,390469.9989888752
340406.9795671217,394643.0531673127
333325.0190331179,395792.012220507
342653.00889397226,390908.0113758811
335449.96537244914,388418.9843057541
338670.9830736375,392233.05145407503
341214.9911509903,391962.98630805494
340712.0005447654,386417.97687207855
340712.0005447654,386417.97687207855
338167.9908193767,392115.97875508416
342853.97448693117,385950.9530029649
338995.98013968166,387587.0161164059
334158.0208187517,394644.0448818172
337711.97879648476,388481.95016005525
341931.00963112805,391377.00909226696
341858.978208028,392314.9754742863
341519.01590033266,392576.96914230246
336483.99406315264,392939.97151031706
337809.0219198028,392607.0348194182
342038.00783291354,392189.05110075756
337245.9908122456,388794.97513671225
337766.0214698055,394535.9887586895
335975.9988802041,394990.05301665585
340036.9838171755,389866.0373881499
339590.98882060987,385471.01332232845
333595.00537691615,396270.0138061949
341611.98632065434,392285.97240660846
338415.01915671333,389824.9884491903
336949.0281898976,397162.96764134784
337816.0221719662,390919.0099270855
335278.976554811,394614.99512642686
334864.0279135399,394546.03055928886
341990.9772483568,390309.0127013535
336146.01464164705,393221.024036448
344034.0173819016,390388.00769985054
341268.01144863537,394005.9586075859
339730.0297472583,389096.96559010935
338865.0203651385,394251.0486971012
336712.0281079606,393140.982224491
333044.9843839132,383661.9958364804
337118.0168851176,388533.96918967465
333717.01598269236,385486.0462102627
339976.9894218544,392836.95183244464
338514.982055229,394230.996773136
340703.9885199404,391356.9513598579
336476.9928987412,396863.96742334217
342779.9896768347,391985.97252220317
333643.99600314815,397205.0014999648
333236.01383742894,384873.02442351734
338178.9842624894,392881.02364855725
337217.0246396985,391225.0026782074
335500.9993172311,382340.9518876916
335768.0272324444,394389.0151242523
337642.01240627357,397170.0155694107
338530.0291563974,389792.00561814837
337039.9671361144,387815.9946873603
338269.98304534005,385927.9722906182
334488.9997230865,394655.0258859855
342530.0030211317,389306.9480280235
341902.97777328757,397655.00455079164
339411.9913760242,391304.9958033775
340056.97139498463,392756.0480537111
340186.98151888297,387994.9791318645
343232.9955605842,386180.9448890265
333957.01910809963,395644.0523171059
336613.96708724706,391927.0201120207
339955.97889880027,391448.0513508657
339281.9729264098,391859.9931714685
335067.0136019932,387694.96284785506
335909.0076174911,392992.01059841516
334300.0098546832,394861.0495366557
339865.99613897805,396976.9527619673
334971.9910429416,394798.0171324516
338281.0154983498,388696.0360241601
338953.9868358551,388060.9962359927
341747.98023476236,397193.0415589535
337622.01054328826,392108.0116127692
339189.98977355135,396954.0052900521
336664.9999094393,394368.0154821075
337611.97567477246,396463.9664746186
337677.02747084823,391490.97386142274
336948.9831627153,389502.0197711425
339509.00869338895,389537.95091349835
343219.9676794907,383518.9946168757
335266.97290977754,389840.04411706317
333786.999421532,384582.01260217564
334970.00973966595,394480.0355360469
339904.98115236784,384823.0181546215
342776.0246223129,386990.9936387726
336522.0141018636,390640.9888501987
339044.0263593903,393109.0240460944
335364.0030136939,396678.9977065415
336259.028468445,395683.9980691852
336418.9758413492,392576.9962681801
340853.9773684685,395360.00789120095
337463.98743647186,391234.97455973516
334571.98157056625,394261.98449210724
339044.0263593903,393109.0240460944
334840.9677082723,395547.9994402628
335538.98530751443,395560.01618753566
337564.0055291475,389382.04867261584
344251.9658598665,384569.9915416908
337384.0252498369,391285.99090612266
334843.98999847757,390126.01947328023
336609.0259572951,396707.97502824967
343964.02540893207,383467.979873521
335817.01707124367,381595.96433878655
339053.98283862555,388387.9455496783
336495.992453537,394466.9747117494
337484.9668475062,389303.97996371274
340777.01221856923,383629.96919049986
334480.0133274783,390323.98188853986
336608.02766151197,390723.95523203904
340835.0048701175,388860.94761823746
339955.9932077267,384950.99518963596
338266.00540469843,395061.9640042739
344002.97679220844,391798.9912666369
335854.9983368425,394228.0520463909
336232.99482213747,387612.0371871257
333795.0198732694,396861.9494736924
339677.97007301793,390351.0464768643
335029.0093141996,395051.0396099911
335643.00135437655,387650.05426858773
333549.9936548803,396304.02763879264
344143.9645614266,384788.0039568493
337219.98069553607,391513.0364290614
338600.0011219513,395625.9717874759
335939.0305140736,393255.9790607348
333795.0198732694,396861.9494736924
334099.0088017274,395162.05077913933
335519.02503102174,389626.97580320004
343689.9800640977,392530.04647564207
338218.9828898345,394014.9889339568
342038.0090290135,386461.99548236013
336231.02651487826,392917.0036330437
345553.982187961,391061.0099389574
338183.0016925002,394941.9887807608
340475.0011519232,394146.946679361
337041.9898632171,391330.02783410647
335939.0305140736,393255.9790607348
338316.9954916203,394220.0004264891
341853.97621535667,397842.9811930533
337754.97112422285,392560.01159924065
340149.970446561,384687.9596775427
342536.9959096797,388787.0322152298
342080.00463705126,390635.04369693564
334720.0075495343,390050.951236922
345344.9704127122,390731.9627288818
340774.022043038,388238.95452702045
342702.02033204975,391925.05235330056
342682.02107555675,384855.96087029774
336651.9866239628,397326.94638080633
344183.9916245092,389986.0180140966
335814.0002945226,389748.0349686967
338046.02357832866,392338.99687971605
335643.97732959635,393372.0316869086
338492.97605285863,388741.01292600454
337806.9698448651,391156.0177760803
338566.96556042135,395910.02359297115
336017.02598893474,387734.0045685597
337480.02882612066,395067.9530881376
336965.9675226391,392829.0445023974
334702.99029064894,394126.9839755687
338295.9808351539,397042.0379584676
340436.9823646436,384971.9680363559
334689.979202998,390429.01251024666
337150.01403617795,392150.9751325421
333957.014517462,396351.95506190014
344688.9936944134,382514.9597503495
341106.015183737,397824.9885519151
335761.9882237128,389815.9462842065
338131.972473338,389083.96587380016
335313.97363346117,390174.9884462461
342072.02679044043,397414.038183022
338094.98419956147,389474.99718604516
335809.01341321075,393345.9778149155
335067.0136019932,387694.96284785506
339783.0105020373,391640.9602335027
335197.0056830701,391218.954754265
341291.96553215024,391057.9930544565
338430.97095279495,394825.0370819452
339646.9868419145,391394.0113169847
338354.9841566621,389641.95610480534
339770.0116691002,389992.04124909436
336080.98785942147,395601.94877718523
338094.01836722635,389340.0425992589
345285.9660121868,389842.97569778847
343221.02082689357,387653.00661855744
337116.00165997073,388747.96355532616
339566.026945462,391029.9776250298
335824.02581264894,393228.0514734912
337049.9918901811,390881.9561389489
341283.9896267391,397493.97789111733
336660.99630601285,392466.042484855
336004.96747621684,394539.0204761139
336948.9831627153,389502.0197711425
335822.009437836,388017.0370134381
338363.0040710803,392045.00510875834
340268.0048389645,390036.02560898365
339205.98235509277,394356.02901762695
339701.0189712098,395849.020230319
336947.9979270071,389462.9778744219
336189.96789192,389880.03721300163
339331.98576491955,394923.9896210679
342735.9863293917,393819.0521100212
335215.02751127176,396627.96196748404
339418.9743120027,390926.04243507504
340351.97008470434,392688.0072714049
338950.9668152883,395479.0027936823
336940.9772052256,387335.96758467046
334628.0205863899,389870.9627748984
336376.0067814777,396538.97302729846
340233.9669050409,395417.9881895747
344265.994411381,391004.0140252817
336231.02651487826,392917.0036330437
336805.9871543227,397294.95249641244
334760.99695996236,395798.01336986746
336246.0256363846,387373.9712565672
335394.02890133613,392249.95080584736
337578.99165966286,394856.01417249144
336937.9705511973,387665.02558019565
337263.0023518903,394700.9710822313
336321.0210919371,395330.9955169345
342119.0187192991,392949.00746790017
335394.99504062603,393659.0508670169
335005.01709026855,397565.9598602465
341676.0035253509,390982.03521221346
336607.9926819015,387068.0262248118
336139.9849714248,389788.0244301749
334300.0098546832,394861.0495366557
335449.96537244914,388418.9843057541
342427.9681081143,391890.993514978
338615.00428088004,390812.00241571484
336784.9943640406,387188.94686841284
334811.9774129448,393888.0310464319
339135.00849738583,395870.9628159381
339369.9928306222,389545.9594698046
334962.97037660115,388596.99729467905
338994.9988363386,388384.03146094264
336216.9823864886,396776.00655043253
335600.0253771452,390913.0293579111
336344.9812049803,395522.05581761204
337263.0023518903,394700.9710822313
335946.9852090079,394333.95749782136
335037.97319114325,390015.98010235163
335065.99669569376,393191.99576940655
341692.99249339296,395135.95174418425
333928.98013856215,396545.9576544043
337531.9924938256,392232.0389252069
340956.0044661274,385514.0159841231
343396.0059298746,388979.9696952353
343019.0078805343,387488.97959163337
336034.00908445235,386990.95072992245
343658.9890941151,383472.0372609096
340524.96611210797,383808.0305331853
336703.9850635764,386942.0125881888
341129.0092399097,391468.0301549488
334554.99652223196,397789.0386637215
336607.9926819015,387068.0262248118
336765.00297464785,392609.9680564777
336407.99129949766,390938.047593564
333369.0217310878,395295.0132767615
340060.0129001095,391653.02122016955
341666.0076352597,395295.95231565105
339226.9852409099,388402.96959192597
336962.0278611037,389078.0270882945
337484.9668475062,389303.97996371274
337463.98743647186,391234.97455973516
344067.97587875393,392535.01976354234
335975.9988802041,394990.05301665585
334829.0105064919,395755.0151258649
335253.99514211266,394867.0289198221
338316.9954916203,394220.0004264891
337480.02882612066,395067.9530881376
344748.9902337632,383377.99695270415
336551.9939604833,390323.02754599776
336321.0210919371,395330.9955169345
334894.97713764117,383477.03274240874
337549.96746078954,389316.0295600018
336590.9803532403,387368.0087223311
335382.01256463944,391170.0267189685
334770.9986211472,389886.01561218424
334066.02580361,392761.9705690707
339976.9894218544,392836.95183244464
344643.96632354875,388368.95424157893
338430.97095279495,394825.0370819452
343730.00439035345,382733.96167494106
338427.9668625708,389710.99376071425
334916.0173293238,392936.0227532425
339275.9704937815,385164.0480596573
340796.9724267977,395050.9540989021
336175.96616124985,394494.9835120902
344500.02682188514,388170.02913019655
341574.0179365496,397427.9606602939
344376.9720375506,390796.9800277699
344669.02288156986,392547.97914368846
335422.0175688567,397343.0422281515
338314.9998136404,394286.0083950876
335068.9770059694,389862.0039280561
335239.97676909406,393086.01931377256
338770.01949384104,391391.03258795146
335688.01331583207,391297.04570153425
342434.0013331532,386051.0537606527
333845.00168106623,385995.9842205993
335474.97902359744,389098.04866309813
343751.97217815305,390499.05491614464
333688.00864454755,396187.0353997556
339002.02538956655,391758.00055613165
334100.99564680696,396366.96968882444
335738.99784364115,393279.05423191626
340225.9994615904,395602.01386928174
335409.96773366234,388232.0421233253
341185.02806028206,388442.0125499263
339044.0263593903,393109.0240460944
334011.986640699,385584.96800584113
343795.9780060562,388402.9726721417
337070.0258357862,394685.95501942904
334576.02618475433,394972.0530906286
343964.02540893207,383467.979873521
334930.01530638756,393885.96064523584
336510.98840011004,387137.9765908786
336145.00455803314,394716.0481768823
337915.97460662166,394329.9515895557
338711.0213359913,392112.0300327466
337534.971751058,386654.0459436822
336226.99195782957,396573.0272416571
344776.02073768916,392462.9464239041
341978.9889231477,386522.0217432894
334844.9762683645,393403.99867903814
337564.0055291475,389382.04867261584
342038.0090290135,386461.99548236013
338400.0154878148,396960.0107537901
340472.0023998502,383693.98031389393
340586.0125294437,385114.96632525214
341970.9888646559,397500.9539044108
333411.96432130784,385181.99293954903
335748.0220059305,397022.03490155085
340111.9818389092,384716.03299620526
335501.9650519448,396657.9742717847
336300.0118847324,390858.0507498257
334394.0208713816,389905.0199152866
344695.0245328919,384660.0460766206
338570.9944592959,397072.9474177353
335588.0305996335,390735.05127944757
344351.98392391985,392272.97924633266
335768.0272324444,394389.0151242523
334016.9839743873,390415.9771041447
335308.9859433576,391406.02409951173
334233.01232568914,391000.0292315376
338779.9959143859,394647.03822558984
336521.0095101144,388760.01532982744
342012.9950279247,392479.98434939084
336697.99737260595,392574.0341317977
344205.0124365604,388395.0218251752
334622.97274337447,381895.98464411584
339026.01543348,391478.9670098687
334516.0281733255,391572.03647490736
333690.0286926581,391268.97553523356
338770.01949384104,391391.03258795146
335394.99504062603,393659.0508670169
334866.02369922446,391079.95982355275
342038.0090290135,386461.99548236013
339418.9743120027,390926.04243507504
335394.02890133613,392249.95080584736
334284.9896160282,384911.00795642147
335766.023549329,394353.9925184892
336975.9889157284,387131.9937778959
340796.9724267977,395050.9540989021
333245.96578505245,385670.01505619334
340432.9718352064,391979.99807174527
342913.02529695677,393921.9465478144
334011.986640699,385584.96800584113
338316.9954916203,394220.0004264891
336839.9935248887,392357.9449082868
340389.0285906938,384440.0543195141
333243.9755645792,396703.0178941824
342121.98816012824,392654.00490281254
340117.02841741586,394801.0443813188
339484.0033205402,397271.0157508575
334290.98920654075,389927.0330448565
335909.01133667486,393316.0258456953
338004.96986245154,389085.96012802795
335056.0169642685,394517.019096974
338853.007807642,389817.9777336068
344279.01351437875,383115.0143116962
334334.021252876,395281.9569930874
336474.01210782205,389496.0155378838
341166.0123449473,385692.9905809703
340652.0092277952,390880.0474967344
337905.00625744165,389034.97382396634
340077.98513035284,392987.99599247903
343662.01541287807,392240.97843471984
337659.9889338148,394369.036435212
335318.97169664875,394522.98434262007
340652.0092277952,390880.0474967344
336163.0050684911,390222.99573467
342871.01679913775,387762.0250282177
339835.9940815181,390788.9842438602
341794.02737033146,392939.97711305786
340172.0184201202,392899.016206459
335766.023549329,394353.9925184892
344580.98887010023,383399.9836588439
335130.0165947573,392336.0128979328
341953.97606652725,390778.0060952009
343658.9890941151,383472.0372609096
338659.9868983164,396865.0545900215
333795.0198732694,396861.9494736924
336931.02781060716,397614.96098053793
338120.96508055244,393027.98814999394
345260.00533916184,391272.0204151726
337969.0097186042,393667.9890317979
344796.96693588526,385343.01775205927
342072.02679044043,397414.038183022
341168.9680313814,393691.971389323
334765.9771353146,395384.0203008343
333930.0185736395,396168.9585505037
338943.0097594924,391665.964645829
338316.9954916203,394220.0004264891
335130.0165947573,392336.0128979328
333986.97060136066,385819.98167691065
340111.9818389092,384716.03299620526
337121.00686797686,392999.0023651525
337488.9708916178,394834.94979742705
337241.02765232744,393229.959532264
338331.0158097154,393939.9785897524
338024.0246550987,397123.0405584193
340075.99462018616,391503.0538108384
339135.00849738583,395870.9628159381
335723.99578808976,387922.00716398115
335399.001595126,388101.0062059547
334628.0205863899,389870.9627748984
335501.99389965384,391291.0088259319
336350.9838182876,395296.9887341442
339598.03008572885,394301.0457452625
334912.0016188598,396187.0456929676
335102.00910776015,392745.9791268298
338739.9740460685,388420.0344475417
333647.02017140086,396677.9805909183
337498.9695692251,392111.97167427413
339503.0017617805,391086.97245905397
333498.98616948427,397402.98829257395
334442.01904959895,390370.01683758263
336646.9821813255,392561.0308685613
334332.96761599457,389866.0316499992
339561.0027139748,390376.01540623675
339739.98748703283,397238.0349457995
335280.9658364198,391033.9898936793
337488.9708916178,394834.94979742705
334990.9802885407,394749.01988423266
336246.0256363846,387373.9712565672
333957.98381797294,385870.0110704701
341327.0231219374,395430.9977164205
335595.00231093296,388744.0283543857
336962.0023294704,393124.9601286363
336348.97000212996,396479.0291222435
338564.9778972477,392566.00391556113
344265.994411381,391004.0140252817
333890.96565272857,396463.036328569
334136.0286736528,396503.0101821724
336810.0018271187,389028.9806386936
336020.98946847464,392451.9536855109
338902.0026522342,395447.03391832556
337007.9718126811,390232.04231987864
336942.9777921489,391248.00589787227
334820.0114495791,390466.0537776375
335167.0186076381,389028.0371031506
344591.9857389015,388513.98289416946
337672.00226513285,386842.9540591586
336229.00064352434,394737.9473182134
333866.9896972098,386098.04479880945
335832.0196364783,393058.0352384856
334554.99652223196,397789.0386637215
337897.98942082404,394392.0528886796
335066.0269518834,391212.9606625218
337622.01054328826,392108.0116127692
343169.20321650326,390718.19795681175
335781.0127730799,394538.05087399046
345261.96664472343,391114.00229391403
333845.00168106623,385995.9842205993
339955.97889880027,391448.0513508657
340606.9991551659,391843.9569724084
339924.0138251031,397116.96836777043
337301.96473954956,391052.9693043613
333549.9936548803,396304.02763879264
334392.9716479705,397111.9797251302
339002.02538956655,391758.00055613165
338282.99947416486,392286.0521907708
338871.99800948857,390711.9859603357
337443.9685390397,389789.98183795984
340574.99024217995,391518.014094998
335425.96886808146,391975.0141411613
338057.99019052705,388909.0192335663
336243.00052162015,389017.9960184404
335595.00231093296,388744.0283543857
334105.97782278707,394909.036443284
336904.96729772043,393790.9951636864
341341.00170983834,384080.03925982676
340959.01385269995,391497.9643528668
336680.0130231768,391815.9803089182
339823.98802539083,390900.959898298
333866.9896972098,386098.04479880945
338331.0158097154,393939.9785897524
343878.9914295831,391695.9822558462
342001.9725972347,397921.051085962
340164.00319606176,395331.97352692136
337347.9725616598,391229.05367764854
335538.98530751443,395560.01618753566
340774.0298717941,394195.0423236425
340518.01984906313,397764.0389380685
343414.980891167,387829.04349922034
341655.015329385,393409.0081021142
334678.9832094751,394437.9807536341
335127.0103308786,394031.02059117984
341343.01087357674,391480.9502798054
344960.9743824327,384913.9707386893
341436.00193975796,397647.97598875116
336390.9807504133,395672.9852527456
333584.98501783126,395830.96930328646
337829.96576440695,389448.9825784506
336989.991915769,386894.02920798195
344003.9880119968,391406.9927208546
333830.989912931,397931.98175801587
338316.9954916203,394220.0004264891
333636.02445328725,396329.96892587375
344695.0245328919,384660.0460766206
334773.9908760933,390697.0145047398
344546.9895287727,391378.0120044814
338711.0213359913,392112.0300327466
343675.98366982647,390923.98927478667
335707.98254941,393906.0323034747
336748.0183006943,387269.9978379839
335664.96999193076,391064.0282163526
333518.9682884827,396558.0500026724
337723.9807323953,391133.9651327034
334820.9721201321,390332.9627763003
344428.01979458425,391017.0183010903
334111.01019742107,397765.94623403024
333531.9862341931,396511.02190038585
334757.0067617081,389941.95410136407
338363.0040710803,392045.00510875834
338299.9827918737,395716.00016268174
335193.00833694194,393833.9477219038
342882.9823342986,383567.9899222884
333866.9896972098,386098.04479880945
334678.9832094751,394437.9807536341
342882.9823342986,383567.9899222884
335033.0056533122,394872.95311270864
335033.0056533122,394872.95311270864
338933.96705742035,395253.0146877695
337022.0256523561,387432.0264721947
338314.96549071313,392347.05513953057
345308.03016862564,382991.0005283174
335503.0232711796,393477.9880709041
337714.9998769064,389252.99328695395
334947.9922628624,390199.028645283
334540.0129458575,389632.9498223836
339507.99348714895,390103.9775324472
336869.02333537705,394244.00447929685
336366.994670439,392423.03160254814
340492.9807325018,390705.0190755232
333866.9896972098,386098.04479880945
341726.02350781433,393267.047022692
338284.9899287092,388224.99093512085
334955.01548150694,389683.97971518856
335832.0196364783,393058.0352384856
344471.96631372743,392574.9889622265
335887.99585614784,395368.0035360975
335184.96514346264,390621.04895428836
334585.9686694356,394836.05491751526
338200.0097515754,396791.0465481447
334851.9679771512,392237.0196199738
339701.0189712098,395849.020230319
334351.97550439846,395953.00074956764
339235.98755690217,394013.0504740897
334459.0015325004,391006.0194859525
334901.00632929,392066.9929140763
337948.9673972739,389770.9876107358
333901.983410778,389993.97802003846
336571.99561746337,387415.9965619046
